Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
9726,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1977.0,40.2165,40.5345,41.196,43.0205,44.6415,44.7785,43.86,42.934,43.7455,46.199,49.0795,51.8525,54.1015,55.937,57.0325,57.92,59.2025,60.0965,60.1345,59.5575,58.5205,56.9665,55.374,53.634,51.34,49.0525,47.5205,46.848,45.7615,43.7555,39.822,32.943,28.0425,27.3205,27.03,27.5495,29.4505,30.2995,28.951,26.1345,24.184,24.0335,23.77,22.6615,21.767,21.2365,21.003,20.9425,20.4535,19.4685,18.2015,16.9915,16.14,15.6005,15.1135,14.567,14.2175,13.91,13.3595,12.803,12.232,11.716,11.405,11.167,10.9815,10.6435,10.056,9.301,8.4805,7.717,6.908,6.1455,5.4985,4.888,4.334,3.835,3.4045,3.0455,2.7215,2.405,2.0965,1.8025,1.5355,1.297,1.082,0.89,0.7255,0.586,0.4695,0.3705,0.287,0.218,0.1635,0.119,0.0845,0.057,0.0355,0.0205,0.013,0.008,0.019
9727,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1978.0,39.034,39.538,40.1385,40.91,42.985,44.8105,44.9435,43.893,42.817,43.557,46.0165,48.9455,51.772,54.0795,56.0005,57.123,58.0285,59.3865,60.3205,60.342,59.7535,58.7175,57.1375,55.5525,53.8295,51.481,49.1155,47.576,46.982,45.94,44.04,40.1245,32.8915,27.866,27.361,27.038,27.4975,29.523,30.436,28.989,25.9615,23.937,23.9135,23.7055,22.546,21.6325,21.086,20.8465,20.8065,20.321,19.319,18.017,16.7755,15.9095,15.3755,14.8835,14.3165,13.9785,13.682,13.1185,12.557,11.9705,11.428,11.092,10.83,10.6385,10.2985,9.706,8.941,8.12,7.374,6.57,5.8035,5.151,4.532,3.981,3.505,3.1115,2.7925,2.507,2.2255,1.9455,1.6735,1.4205,1.1905,0.986,0.8075,0.654,0.5275,0.4205,0.33,0.2545,0.193,0.1435,0.105,0.0735,0.0475,0.0285,0.016,0.0085,0.0185
9728,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1979.0,38.2055,38.2975,39.091,39.7735,40.6335,42.956,44.986,45.1105,43.9295,42.7025,43.371,45.834,48.81,51.693,54.0555,56.0605,57.2085,58.1315,59.5635,60.5385,60.544,59.9455,58.912,57.305,55.729,54.024,51.6215,49.1765,47.631,47.1145,46.12,44.3255,40.426,32.839,27.688,27.401,27.0455,27.4435,29.5935,30.57,29.0245,25.785,23.687,23.7905,23.637,22.425,21.492,20.9285,20.6815,20.6615,20.1785,19.158,17.8225,16.5475,15.6685,15.14,14.644,14.0565,13.7285,13.4415,12.8635,12.295,11.6935,11.1235,10.7625,10.4755,10.2785,9.9385,9.3435,8.5705,7.753,7.026,6.228,5.4615,4.803,4.177,3.6305,3.1775,2.8225,2.545,2.299,2.053,1.803,1.555,1.314,1.0945,0.901,0.733,0.5925,0.477,0.379,0.2975,0.229,0.1735,0.1295,0.094,0.0645,0.0415,0.0235,0.0125,0.0175
9729,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1980.0,38.8195,37.825,38.0665,38.922,39.6055,40.541,43.0685,45.2105,45.292,43.9875,42.6575,43.3095,45.8115,48.8965,51.9485,54.4935,56.652,57.9045,58.946,60.509,61.56,61.584,61.034,60.0465,58.4365,56.858,55.086,52.5585,49.994,48.3985,47.8835,46.844,45.1085,41.131,33.191,27.9965,27.8275,27.37,27.731,29.946,30.916,29.239,25.814,23.6695,23.8385,23.7055,22.476,21.513,20.91,20.6435,20.613,20.1225,19.09,17.7295,16.423,15.52,14.988,14.4755,13.875,13.547,13.243,12.6465,12.0685,11.447,10.8545,10.4505,10.1395,9.943,9.6,8.999,8.216,7.411,6.6955,5.9075,5.1435,4.4645,3.83,3.302,2.891,2.59,2.357,2.1405,1.9165,1.684,1.4435,1.2105,1.0005,0.8165,0.6615,0.535,0.4305,0.3415,0.2675,0.2045,0.155,0.116,0.0825,0.0555,0.0345,0.018,0.0195
9730,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1981.0,41.671,39.0155,38.2215,38.35,39.1665,39.785,40.7405,43.345,45.477,45.4935,44.137,42.8345,43.594,46.269,49.745,53.2285,56.098,58.567,60.0755,61.3595,63.107,64.2545,64.378,63.9565,63.0335,61.3825,59.65,57.648,54.8975,52.1385,50.3795,49.701,48.4865,46.676,42.54,34.3405,29.0865,28.875,28.273,28.567,30.726,31.591,29.7825,26.232,24.0145,24.1585,24.048,22.8325,21.81,21.1305,20.8115,20.7435,20.241,19.2045,17.8295,16.485,15.5455,14.988,14.453,13.8395,13.4815,13.131,12.5085,11.9215,11.2755,10.63,10.181,9.869,9.67,9.311,8.699,7.905,7.109,6.4035,5.62,4.8305,4.125,3.5225,3.059,2.7275,2.486,2.273,2.053,1.8195,1.573,1.326,1.0975,0.898,0.7295,0.591,0.4785,0.3825,0.301,0.233,0.178,0.135,0.0975,0.067,0.0435,0.024,0.0245
9731,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1982.0,44.0905,41.4075,39.4875,38.6745,38.6935,39.448,40.01,40.9575,43.568,45.679,45.6755,44.3705,43.223,44.1985,47.3025,51.314,55.14,58.2765,60.99,62.6745,64.08,65.8675,67.0475,67.2665,66.9,65.9375,64.113,62.1115,59.867,56.929,53.9975,52.053,51.1775,49.7935,47.881,43.661,35.326,29.961,29.68,29.0025,29.2105,31.2745,32.046,30.17,26.549,24.2285,24.337,24.3115,23.1225,22.027,21.2785,20.9085,20.81,20.3015,19.275,17.903,16.5315,15.552,14.9575,14.413,13.796,13.389,12.9865,12.3485,11.7455,11.058,10.371,9.922,9.619,9.4025,9.0215,8.39,7.589,6.8005,6.056,5.2305,4.4435,3.7855,3.2815,2.924,2.669,2.4445,2.211,1.963,1.7015,1.437,1.191,0.977,0.7955,0.645,0.524,0.421,0.3325,0.2585,0.1985,0.1505,0.11,0.077,0.049,0.029,0.032
9732,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1983.0,44.257,42.8465,41.3115,39.6975,38.848,38.8105,39.5425,40.0655,41.0345,43.6855,45.8165,45.8535,44.677,43.7535,45.128,48.69,52.9045,56.809,60.012,62.701,64.311,65.604,67.286,68.4385,68.636,68.187,67.063,65.0255,62.8435,60.49,57.474,54.459,52.416,51.429,49.9715,48.063,43.83,35.4275,30.016,29.7355,29.039,29.2105,31.2425,31.9745,30.068,26.4215,24.036,24.1415,24.236,23.0995,21.9495,21.1675,20.776,20.6475,20.144,19.156,17.807,16.4205,15.399,14.7745,14.246,13.641,13.1775,12.7285,12.078,11.4425,10.752,10.0875,9.6405,9.3265,9.0965,8.7,8.044,7.2425,6.4015,5.564,4.749,4.063,3.5295,3.141,2.8615,2.6145,2.3605,2.0925,1.8145,1.535,1.274,1.046,0.8515,0.691,0.56,0.45,0.355,0.2755,0.2115,0.16,0.117,0.082,0.052,0.03,0.036
9733,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1984.0,43.748,42.6855,42.3855,41.2405,39.754,38.898,38.8355,39.555,40.055,41.069,43.7905,45.9885,46.1265,45.126,44.583,46.3575,50.016,54.1935,58.0485,61.1195,63.617,65.0125,66.1405,67.7315,68.81,68.8995,68.2845,66.983,64.824,62.5845,60.2145,57.187,54.145,52.06,51.0275,49.571,47.7065,43.4975,35.066,29.648,29.4045,28.7155,28.8855,30.92,31.631,29.718,26.0715,23.6345,23.7525,23.9805,22.9095,21.7345,20.939,20.515,20.361,19.883,18.938,17.614,16.208,15.1475,14.515,14.0185,13.412,12.893,12.396,11.7095,11.0865,10.4565,9.7995,9.3285,9.01,8.772,8.36,7.6895,6.8045,5.8565,5.042,4.3535,3.8055,3.388,3.071,2.792,2.51,2.2175,1.92,1.626,1.353,1.1125,0.906,0.7345,0.593,0.4735,0.3725,0.288,0.2195,0.1655,0.121,0.084,0.053,0.03,0.0355
9734,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1985.0,43.837,42.189,42.0245,42.097,41.091,39.756,38.9035,38.8235,39.5315,40.026,41.106,43.9295,46.232,46.487,45.7615,45.5395,47.312,50.815,54.843,58.469,61.272,63.486,64.662,65.685,67.188,68.1475,68.089,67.3195,65.9415,63.783,61.577,59.259,56.2795,53.26,51.191,50.181,48.757,46.9655,42.8145,34.383,28.988,28.798,28.146,28.345,30.3955,31.1005,29.202,25.5665,23.0865,23.2245,23.596,22.612,21.427,20.6145,20.1605,19.9945,19.537,18.6325,17.341,15.9205,14.8385,14.208,13.736,13.1255,12.5485,11.9925,11.311,10.7525,10.1625,9.4895,8.9945,8.668,8.4265,8.004,7.1705,6.1595,5.3135,4.644,4.0905,3.6495,3.2925,2.974,2.662,2.346,2.03,1.7245,1.4415,1.191,0.9745,0.791,0.638,0.5085,0.399,0.309,0.2345,0.177,0.1295,0.0905,0.0575,0.033,0.0385
9735,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1986.0,42.7105,42.1875,41.459,41.7125,41.867,41.0025,39.796,38.95,38.8335,39.539,40.0385,41.2115,44.173,46.604,47.0875,46.6215,46.3985,48.005,51.335,55.1235,58.47,60.9895,62.9685,64.023,64.967,66.357,67.166,66.9595,66.112,64.7415,62.635,60.492,58.2475,55.331,52.3575,50.332,49.345,47.948,46.2345,42.1375,33.706,28.3315,28.199,27.5945,27.822,29.8835,30.5845,28.701,25.077,22.547,22.704,23.225,22.326,21.121,20.2875,19.811,19.6235,19.183,18.3255,17.0685,15.6405,14.536,13.899,13.445,12.828,12.1765,11.591,10.9635,10.444,9.869,9.1795,8.654,8.3195,8.072,7.448,6.4395,5.59,4.954,4.4035,3.937,3.5405,3.1775,2.828,2.489,2.155,1.838,1.546,1.2855,1.059,0.8645,0.699,0.5585,0.438,0.34,0.26,0.1965,0.146,0.102,0.067,0.039,0.0445
9736,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1987.0,42.5865,41.673,41.66,41.3215,41.643,41.8485,41.049,39.9545,39.109,38.955,39.66,40.1925,41.5065,44.6655,47.4055,48.206,47.8245,47.5965,49.168,52.3785,56.0085,59.1725,61.548,63.456,64.452,65.2945,66.506,67.114,66.7715,65.8645,64.489,62.3985,60.2665,58.0395,55.148,52.1855,50.151,49.127,47.7135,46.0295,41.9425,33.4705,28.08,27.9815,27.392,27.6145,29.6665,30.343,28.452,24.81,22.211,22.375,23.0285,22.191,20.9475,20.0845,19.5775,19.3615,18.9305,18.111,16.8825,15.441,14.2985,13.6515,13.206,12.5545,11.8435,11.264,10.663,10.1605,9.5965,8.8835,8.3335,7.9935,7.5535,6.743,5.927,5.321,4.7695,4.2735,3.826,3.415,3.023,2.652,2.3005,1.9685,1.664,1.392,1.152,0.9455,0.7675,0.614,0.483,0.375,0.2885,0.22,0.164,0.117,0.0775,0.0465,0.0545
9737,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1988.0,47.4825,42.7775,41.3945,41.6835,41.3825,41.742,41.9005,41.147,40.1995,39.3555,39.175,39.923,40.555,42.094,45.6795,48.862,49.8305,49.532,49.4145,50.988,54.133,57.664,60.7465,63.1185,64.9995,65.876,66.518,67.479,67.873,67.3985,66.4035,64.991,62.88,60.711,58.46,55.5535,52.5615,50.4665,49.3655,47.902,46.2105,42.1005,33.56,28.1275,28.035,27.4345,27.641,29.664,30.2905,28.37,24.6915,22.0145,22.178,22.9515,22.158,20.863,19.9675,19.4255,19.174,18.7385,17.947,16.748,15.2845,14.0995,13.4265,12.9605,12.2905,11.556,10.9645,10.362,9.87,9.319,8.594,8.027,7.601,7.007,6.3215,5.7365,5.176,4.6415,4.1365,3.6645,3.2265,2.817,2.4395,2.0925,1.773,1.486,1.232,1.0105,0.8195,0.655,0.5145,0.398,0.3055,0.234,0.1735,0.125,0.083,0.05,0.062
9738,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1989.0,51.165,47.8285,42.7315,41.5425,41.8375,41.5575,41.883,41.985,41.3235,40.529,39.71,39.562,40.4345,41.261,43.276,47.43,50.8795,51.96,51.8185,51.8435,53.476,56.6115,60.1235,63.2355,65.577,67.276,67.8975,68.2675,68.976,69.1585,68.533,67.424,65.95,63.817,61.583,59.266,56.3075,53.256,51.0725,49.883,48.356,46.6295,42.4785,33.8265,28.316,28.2185,27.603,27.775,29.7555,30.3225,28.361,24.637,21.878,22.041,22.9225,22.159,20.812,19.883,19.297,19.001,18.556,17.793,16.6215,15.1325,13.8925,13.159,12.6925,12.056,11.294,10.6555,10.0415,9.565,9.036,8.301,7.709,7.22,6.728,6.233,5.653,5.0455,4.4455,3.906,3.4305,2.931,2.516,2.1805,1.85,1.5515,1.287,1.0575,0.8585,0.688,0.542,0.4195,0.322,0.245,0.1825,0.1295,0.0865,0.052,0.068
9739,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1990.0,51.1565,51.5025,48.0485,42.9825,41.7885,42.0975,41.791,42.0735,42.166,41.62,40.961,40.2005,40.1945,41.2915,42.5825,45.1955,49.6655,53.2755,54.5255,54.593,54.842,56.588,59.7615,63.285,66.3275,68.445,69.81,70.1275,70.248,70.7105,70.6855,69.899,68.669,67.134,64.9505,62.62,60.216,57.1995,54.0705,51.7925,50.5205,48.927,47.155,42.915,34.131,28.5655,28.45,27.7955,27.9335,29.869,30.379,28.376,24.6045,21.779,21.9525,22.9015,22.1345,20.7425,19.7835,19.1565,18.819,18.3635,17.626,16.469,14.9425,13.6165,12.845,12.425,11.793,10.981,10.308,9.6955,9.2365,8.7115,7.963,7.3575,6.9395,6.591,6.1555,5.5115,4.8065,4.1475,3.6105,3.0975,2.5905,2.2165,1.8915,1.579,1.308,1.0885,0.8855,0.7115,0.563,0.4375,0.3355,0.254,0.189,0.136,0.0925,0.0575,0.0785
9740,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1991.0,51.771,51.866,51.849,48.3205,43.225,42.0435,42.342,42.0015,42.278,42.401,41.9595,41.4235,40.8215,41.095,42.692,44.566,47.4755,52.1065,55.894,57.3375,57.676,58.0865,59.8205,62.9215,66.258,69.0025,70.78,71.8285,71.897,71.795,72.033,71.8425,70.9235,69.586,67.9945,65.736,63.3275,60.87,57.8125,54.6095,52.2615,50.942,49.3015,47.489,43.167,34.318,28.737,28.5855,27.897,28.0175,29.9085,30.3705,28.347,24.5555,21.6975,21.878,22.827,22.024,20.617,19.6455,18.9795,18.6125,18.1525,17.4155,16.241,14.645,13.2785,12.533,12.1025,11.4295,10.5945,9.926,9.312,8.843,8.3175,7.572,6.9675,6.5985,6.3115,5.854,5.1725,4.4415,3.7975,3.289,2.797,2.352,1.986,1.639,1.35,1.1015,0.904,0.725,0.573,0.4455,0.34,0.2565,0.1895,0.1385,0.097,0.0645,0.09
9741,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1992.0,52.151,52.4065,52.141,52.074,48.4905,43.384,42.2085,42.4875,42.138,42.444,42.6385,42.322,41.9895,41.6875,42.5115,44.7415,46.921,49.98,54.7885,58.7545,60.4415,60.947,61.2995,62.865,65.701,68.647,71.0345,72.513,73.303,73.1755,72.8715,72.916,72.574,71.547,70.1365,68.49,66.171,63.7135,61.2185,58.1215,54.866,52.477,51.1385,49.4695,47.619,43.2705,34.406,28.7995,28.6225,27.924,28.022,29.8745,30.3055,28.2735,24.4885,21.6275,21.779,22.6865,21.8695,20.466,19.473,18.775,18.393,17.9175,17.1465,15.906,14.293,12.991,12.2445,11.7455,11.0405,10.2095,9.54,8.9075,8.421,7.8995,7.163,6.5605,6.177,5.8705,5.419,4.764,4.0715,3.4595,3.007,2.6065,2.184,1.801,1.481,1.141,0.92,0.744,0.588,0.457,0.3485,0.262,0.193,0.14,0.1,0.069,0.1035
9742,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1993.0,52.2775,52.656,52.5325,52.253,52.165,48.5445,43.4365,42.263,42.5485,42.218,42.5925,42.936,42.8505,42.827,43.144,44.6945,47.2915,49.679,52.9345,57.899,62.061,63.8935,64.338,64.4755,65.7675,68.22,70.7535,72.823,74.047,74.6295,74.3245,73.83,73.686,73.196,72.0805,70.615,68.918,66.5495,64.0295,61.4875,58.3555,55.06,52.6415,51.28,49.5935,47.72,43.3335,34.4555,28.8375,28.637,27.9285,28.0075,29.8215,30.229,28.1955,24.4145,21.552,21.665,22.54,21.716,20.3015,19.2815,18.56,18.164,17.6385,16.781,15.5155,13.991,12.7435,11.946,11.3815,10.6475,9.8185,9.1405,8.4935,7.9955,7.469,6.7445,6.1485,5.748,5.435,5.0035,4.3805,3.7215,3.1975,2.8125,2.4125,2.0125,1.6655,1.2515,0.9525,0.757,0.6035,0.469,0.358,0.2685,0.1975,0.143,0.1015,0.071,0.117
9743,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1994.0,52.6795,52.726,52.716,52.5575,52.318,52.22,48.5635,43.4505,42.2935,42.61,42.3355,42.857,43.464,43.717,44.429,45.6175,47.6,50.472,53.1215,56.551,61.669,65.92,67.673,67.889,67.7105,68.6325,70.6915,72.861,74.6515,75.654,76.05,75.566,74.8745,74.5495,73.921,72.708,71.185,69.432,66.988,64.3935,61.806,58.639,55.295,52.8515,51.474,49.7645,47.85,43.423,34.536,28.908,28.6785,27.9505,28.0075,29.7855,30.1685,28.124,24.35,21.4815,21.5635,22.4055,21.5665,20.1345,19.092,18.3505,17.892,17.277,16.3735,15.168,13.718,12.46,11.613,10.991,10.231,9.3995,8.712,8.0635,7.561,7.0265,6.3235,5.7415,5.33,5.018,4.5955,3.998,3.4345,3.0175,2.637,2.2345,1.869,1.404,1.041,0.782,0.6115,0.4805,0.366,0.274,0.202,0.146,0.103,0.072,0.126
9744,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1995.0,52.2595,52.9305,52.8305,52.7485,52.609,52.422,52.2945,48.593,43.482,42.362,42.75,42.6125,43.3945,44.3745,45.5725,47.416,49.116,51.4115,54.637,57.5355,61.134,66.31,70.443,71.955,71.843,71.2695,71.8045,73.4905,75.298,76.82,77.607,77.798,77.1105,76.2015,75.6785,74.8985,73.5785,71.9825,70.1395,67.583,64.918,62.284,59.056,55.652,53.175,51.7745,50.021,48.0495,43.589,34.692,29.0405,28.7775,28.0225,28.0495,29.7935,30.1355,28.077,24.3145,21.436,21.482,22.2865,21.4305,19.987,18.921,18.087,17.523,16.888,16.0245,14.859,13.423,12.148,11.2535,10.576,9.792,8.9575,8.2625,7.618,7.1145,6.5795,5.9105,5.3445,4.926,4.6045,4.1835,3.6565,3.226,2.8515,2.4625,2.084,1.5715,1.164,0.851,0.628,0.4845,0.3725,0.278,0.205,0.1475,0.104,0.072,0.13
9745,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1996.0,51.6305,52.29,53.0725,52.9115,52.803,52.6925,52.5465,52.378,48.6445,43.5615,42.5255,43.0695,43.1835,44.346,46.5085,49.14,51.561,53.598,56.305,59.8325,62.907,66.5375,71.58,75.4615,76.637,76.1165,75.129,75.2865,76.58,78.0155,79.2615,79.814,79.781,78.8655,77.71,76.979,76.0405,74.6065,72.922,70.9605,68.291,65.5515,62.8565,59.5545,56.0865,53.566,52.12,50.3205,48.3055,43.801,34.8795,29.2025,28.9015,28.1185,28.1125,29.816,30.1235,28.0535,24.2925,21.4,21.407,22.174,21.303,19.8425,18.655,17.687,17.135,16.555,15.701,14.5395,13.106,11.8135,10.874,10.139,9.328,8.502,7.8105,7.163,6.655,6.1335,5.49,4.9335,4.515,4.191,3.816,3.411,3.0505,2.6805,2.2935,1.7535,1.3035,0.9505,0.683,0.4965,0.3755,0.283,0.2075,0.1495,0.105,0.0725,0.1315
9746,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1997.0,51.055,51.467,52.4525,53.1755,53.0185,52.8895,52.812,52.6995,52.4995,48.7605,43.75,42.882,43.697,44.195,46.726,50.6015,53.7895,56.4475,58.8705,61.8275,65.466,68.4865,71.9345,76.7075,80.2385,80.9775,80.012,78.631,78.4225,79.3255,80.4155,81.399,81.726,81.498,80.367,78.9745,78.0485,76.961,75.4355,73.669,71.6025,68.8375,66.0305,63.2935,59.9395,56.4145,53.851,52.3715,50.5405,48.4805,43.9275,34.9855,29.2925,28.957,28.1445,28.115,29.7885,30.067,27.982,24.224,21.322,21.2875,22.0155,21.135,19.538,18.206,17.286,16.802,16.224,15.357,14.2015,12.771,11.4675,10.4895,9.69,8.8595,8.0545,7.36,6.709,6.205,5.682,5.054,4.5205,4.113,3.8345,3.5655,3.2315,2.8765,2.4855,1.935,1.4595,1.0675,0.766,0.542,0.3865,0.287,0.212,0.1525,0.107,0.074,0.1335
9747,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1998.0,49.685,50.7865,51.611,52.5115,53.254,53.107,52.958,52.915,52.843,52.632,48.9335,44.0845,43.505,44.7205,46.638,50.9575,55.2445,58.419,61.296,63.774,66.6835,70.149,72.8765,75.971,80.352,83.4105,83.666,82.307,80.6085,80.0895,80.6835,81.541,82.353,82.5515,82.2095,80.928,79.381,78.324,77.1515,75.5825,73.7905,71.6785,68.8575,66.037,63.3035,59.9275,56.3765,53.7975,52.3125,50.4665,48.3705,43.7955,34.8645,29.1735,28.8195,27.994,27.954,29.6055,29.854,27.768,24.0265,21.115,21.047,21.7525,20.738,19.0345,17.811,16.9695,16.4665,15.8685,14.9985,13.849,12.424,11.122,10.11,9.244,8.4005,7.611,6.9155,6.273,5.766,5.241,4.641,4.132,3.8285,3.6535,3.394,3.049,2.654,2.109,1.621,1.2045,0.868,0.613,0.426,0.299,0.2175,0.158,0.1105,0.0765,0.138
9748,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1999.0,47.5715,49.324,50.788,51.516,52.4155,53.207,53.0705,52.911,52.9175,52.9125,52.7525,49.1815,44.611,44.4305,47.087,50.7935,55.322,59.334,62.546,65.2575,67.478,70.0845,73.195,75.458,78.0335,81.894,84.4455,84.2865,82.6375,80.708,79.9735,80.407,81.1705,81.928,82.1035,81.7375,80.4235,78.833,77.7375,76.5505,74.996,73.2525,71.1525,68.3275,65.542,62.8385,59.477,55.936,53.3745,51.908,50.065,47.96,43.4005,34.513,28.841,28.484,27.665,27.622,29.249,29.479,27.404,23.6885,20.787,20.6955,21.2475,20.1865,18.69,17.567,16.688,16.146,15.5435,14.674,13.5135,12.095,10.797,9.745,8.818,7.958,7.1785,6.4965,5.862,5.3485,4.8375,4.265,3.838,3.6025,3.383,3.071,2.68,2.266,1.778,1.348,0.9875,0.7005,0.4865,0.3325,0.229,0.164,0.116,0.08,0.1455
9749,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2000.0,47.262,47.437,49.281,50.6215,51.349,52.32,53.1635,52.9865,52.8235,52.922,52.9965,52.9685,49.691,45.527,46.9035,51.4985,55.4425,59.716,63.7825,66.8245,69.2695,71.1745,73.445,76.157,77.902,79.8995,83.182,85.222,84.7055,82.792,80.6155,79.6905,80.05,80.7575,81.456,81.59,81.2375,79.9515,78.3105,77.1615,75.9875,74.4865,72.751,70.627,67.836,65.092,62.386,59.0245,55.512,52.9775,51.501,49.643,47.5615,43.0355,34.167,28.5075,28.168,27.3625,27.2955,28.8865,29.105,27.0485,23.355,20.458,20.1915,20.698,19.8875,18.482,17.312,16.4035,15.8365,15.2275,14.3475,13.1745,11.759,10.454,9.3695,8.414,7.5545,6.785,6.1115,5.486,4.981,4.48,3.927,3.5215,3.191,2.88,2.56,2.2995,1.9195,1.486,1.111,0.802,0.5595,0.382,0.2565,0.1735,0.1215,0.085,0.154
9750,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2001.0,47.1965,47.4075,47.875,49.3095,50.6245,51.4425,52.4835,53.2495,52.9875,52.8615,53.049,53.256,53.5305,50.7085,48.147,51.5135,56.351,60.0445,64.4165,68.319,71.1165,73.301,74.9375,76.922,79.2715,80.5135,81.9035,84.6115,86.2215,85.391,83.1765,80.727,79.6485,79.9385,80.5595,81.1665,81.263,80.9295,79.626,77.9025,76.7295,75.5905,74.0925,72.307,70.189,67.454,64.7125,61.986,58.635,55.159,52.622,51.1095,49.26,47.214,42.694,33.8295,28.206,27.8925,27.085,26.987,28.541,28.7555,26.713,23.0295,19.9825,19.6835,20.431,19.6405,18.1295,16.957,16.032,15.4495,14.825,13.9275,12.749,11.337,10.043,8.96,8.029,7.188,6.424,5.763,5.1515,4.655,4.1615,3.6285,3.164,2.7795,2.4905,2.2115,1.96,1.6135,1.2325,0.9085,0.645,0.443,0.297,0.196,0.1305,0.0895,0.164
9751,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2002.0,44.9845,47.114,48.017,47.8415,49.132,50.516,51.5155,52.5335,53.149,52.8855,52.8775,53.1885,53.6765,54.4255,53.126,52.4335,55.829,60.125,63.7285,67.7085,71.1015,73.4735,75.3515,76.707,78.391,80.335,81.051,81.9245,84.2165,85.5365,84.4745,82.038,79.428,78.3,78.5465,79.135,79.7455,79.8765,79.586,78.286,76.5765,75.4725,74.4085,72.934,71.18,69.148,66.5,63.7975,61.0995,57.716,54.2045,51.694,50.2145,48.436,46.442,41.937,33.137,27.608,27.336,26.5255,26.416,27.945,28.15,26.116,22.3315,19.3365,19.33,20.063,19.1155,17.592,16.4185,15.4795,14.8675,14.2265,13.2085,11.9135,10.5265,9.2685,8.2615,7.5055,6.782,6.032,5.392,4.795,4.3065,3.8275,3.3155,2.8635,2.5015,2.1655,1.8975,1.6575,1.346,1.0135,0.736,0.5145,0.347,0.2285,0.1485,0.0965,0.1765
9752,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,2003.0,42.5975,44.6875,47.413,47.7325,47.384,48.71,50.303,51.3525,52.253,52.8425,52.681,52.843,53.4355,54.3605,56.6035,57.087,56.346,59.114,63.2025,66.305,69.6115,72.441,74.402,75.9335,76.9305,78.1655,79.6415,79.9265,80.4545,82.481,83.5915,82.395,79.871,77.226,76.0795,76.3205,76.957,77.6265,77.7965,77.561,76.3365,74.7055,73.6845,72.723,71.3465,69.684,67.752,65.1965,62.5795,59.8465,56.3525,52.8505,50.42,49.021,47.325,45.3875,40.943,32.2615,26.83,26.593,25.7975,25.669,27.166,27.366,25.217,21.5255,18.8945,18.895,19.4655,18.4885,16.9455,15.7685,14.812,14.161,13.389,12.176,10.8145,9.4675,8.284,7.482,6.9605,6.3255,5.5965,4.978,4.4035,3.935,3.4725,2.9815,2.561,2.1855,1.869,1.6155,1.3905,1.113,0.826,0.59,0.406,0.269,0.174,0.111,0.193
